FILE_ID	SENTENCE	GENE	PHENOTYPE	GENE_ID	PHENOTYPE_ID	GENE_START_POSITION	GENE_END_POSITION	PHENOTYPE_START_POSITION	PHENOTYPE_END_POSITION	RELATION	CONFIRMATION	NOTES/TYPES OF UNCERTAIN	NOTES		Count
25574029	By using three human tumor cell lines of different tissue origin (epidermoid HEp-3 and prostate PC-3 carcinomas and HT-1080 fibrosarcoma) and several metastasis models conducted in both mammalian and avian settings, we show that LTBP3 is involved in the early dissemination of primary cancer cells, namely in the intravasation step of the metastatic cascade.	LTBP3	cancer	4054	HP_0002664	229	234	285	291	FALSE	I				
26079437	By whole exome sequencing we identified a de novo splicing mutation in FOXP1 in a patient, initially diagnosed as C syndrome, who suffers from syndromic intellectual disability with trigonocephaly.	FOXP1	intellectual disability	27086	HP_0001249	71	76	153	176	TRUE	C				
22419069	By whole-exome sequencing, recessive protein-truncating mutations in CWC27 were found in seven unrelated families that show a range of clinical phenotypes, including retinal degeneration, brachydactyly, craniofacial abnormalities, short stature, and neurological defects.	CWC27	short stature	10283	HP_0004322	69	74	231	244	TRUE	C				
29325022	By whole-exome sequencing, recessive protein-truncating mutations in CWC27 were found in seven unrelated families that show a range of clinical phenotypes, including retinal degeneration, brachydactyly, craniofacial abnormalities, short stature, and neurological defects.	CWC27	retinal degeneration	10283	HP_0000546	69	74	166	186	FALSE	I				
29179176	c.886G&gt;T is a novel idiopathic congenital nystagmus‑inducing mutation in the FRMD7 gene.	FRMD7	nystagmus	90167	HP_0000639	80	85	45	54	TRUE	C				
15073121	Carnitine-acylcarnitine translocase (CACT) deficiency is a rare autosomal recessive disease of fatty acid oxidation, mainly affecting long chain fatty acid utilization.	CACT	autosomal recessive	788	HP_0000007	37	41	64	83	TRUE	U	Ug3			
25157627	Carriers of CT or TT genotype of CCL2 rs13900 had increased risk of hearing loss at birth and at 6 months of age (aOR = 3.59; p = 0.028 and aOR = 4.10; p = 0.039, respectively).	CCL2	hearing loss	6347	HP_0000365	33	37	68	80	FALSE	I				
28782656	Cases were reviewed for consanguinity, sex, age at onset, death, clinical findings (including spasticity, seizures, psychomotor retardation, feeding difficulties, ectopia lentis, microcephaly), laboratory findings [urinary sulfite, S-sulfocysteine (in plasma and urine), plasma cystine, total homocysteine, uric acid, and oxypurines in urine] and radiological findings (including cerebral/cerebellar atrophy, cystic white matter changes, ventriculomegaly).	sex	seizures	55558	HP_0001250	39	42	106	114	FALSE	U	Ug5			
27508411	Cases were reviewed for consanguinity, sex, age at onset, death, clinical findings (including spasticity, seizures, psychomotor retardation, feeding difficulties, ectopia lentis, microcephaly), laboratory findings [urinary sulfite, S-sulfocysteine (in plasma and urine), plasma cystine, total homocysteine, uric acid, and oxypurines in urine] and radiological findings (including cerebral/cerebellar atrophy, cystic white matter changes, ventriculomegaly).	sex	ectopia lentis	55558	HP_0001083	39	42	163	177	FALSE	U	Ug5			
30089113	Cases were reviewed for consanguinity, sex, age at onset, death, clinical findings (including spasticity, seizures, psychomotor retardation, feeding difficulties, ectopia lentis, microcephaly), laboratory findings [urinary sulfite, S-sulfocysteine (in plasma and urine), plasma cystine, total homocysteine, uric acid, and oxypurines in urine] and radiological findings (including cerebral/cerebellar atrophy, cystic white matter changes, ventriculomegaly).	sex	spasticity	55558	HP_0001257	39	42	94	104	FALSE	U	Ug5			
30544377	CaSR expression is lost in colonic malignancies, indicating that the CaSR is a biomarker for colonic cancer progression.	CaSR	cancer	846	HP_0002664	0	4	101	107	FALSE	I	Ug2			
28126686	Ccn6<sup>fl/fl</sup>;MMTV-Cre mice developed invasive high grade mammary carcinomas with bona fide EMT, histologically similar to human metaplastic breast carcinomas.	mice	breast carcinoma	23581	HP_0003002	30	34	148	164	FALSE	U	Ug5			
28346420	CD164 was co-expressed with KIR3DL2 on circulating CD4<sup>+</sup> T cells from high tumor burden SS patients, further providing strong support for CD164 as a disease relevant surface biomarker	KIR3DL2	tumor	3812	HP_0002664	28	35	85	90	FALSE	C	Ug2			
29656927	Cellular studies showed that Rab3IP could induce an aggressive phenotype in gastric cancer cells and that its expression was correlated with markers of the epithelial-mesenchymal transition (EMT).	EMT	cancer	3702	HP_0002664	191	194	84	90	TRUE	U	Ug1			
29523295	Cellular studies showed that Rab3IP could induce an aggressive phenotype in gastric cancer cells and that its expression was correlated with markers of the epithelial-mesenchymal transition (EMT).	Rab3IP	cancer	117177	HP_0002664	29	35	84	90	FALSE	I	Ug2			
27034204	Cerebellar involvement is an important feature of PMM2-CDG, the congenital muscular dystrophies due to dystroglycanopathy, and SRD5A3-CDG.	PMM2	muscular dystrophies	5373	HP_0003560	50	54	75	95	FALSE	U	Ug3			
28416184	Cerebellar involvement is an important feature of PMM2-CDG, the congenital muscular dystrophies due to dystroglycanopathy, and SRD5A3-CDG.	SRD5A3	muscular dystrophies	79644	HP_0003560	127	133	75	95	FALSE	U	Ug3			
25521980	Certain breeds have a higher risk of developing mast cell tumours, suggesting that underlying predisposing germ-line genetic factors play a role in the development of this disease.	mast	tumours	51324	HP_0002664	48	52	58	65	FALSE	U	Ug5			
27488440	Cervical cancer patients with genotypes GA/AA in WWOX SNP rs12918952 were associated with parametrium invasion and pelvic lymph node metastasis.	WWOX	cancer	51741	HP_0002664	49	53	9	15	TRUE	C				
24169644	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB (OMIM #300481) gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA (OMIM #608508), NCF1 (OMIM #608512), NCF2 (OMIM #608515) and NCF4 (OMIM #601488) genes encoding p22(phox), p47(phox), p67(phox) and p40(phox), respectively.	CYBA	autosomal recessive	1535	HP_0000007	237	241	176	195	TRUE	C				
28334751	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB (OMIM #300481) gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA (OMIM #608508), NCF1 (OMIM #608512), NCF2 (OMIM #608515) and NCF4 (OMIM #601488) genes encoding p22(phox), p47(phox), p67(phox) and p40(phox), respectively.	NCF1	autosomal recessive	653361	HP_0000007	258	262	176	195	TRUE	C				
28658141	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB (OMIM #300481) gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA (OMIM #608508), NCF1 (OMIM #608512), NCF2 (OMIM #608515) and NCF4 (OMIM #601488) genes encoding p22(phox), p47(phox), p67(phox) and p40(phox), respectively.	CYBB	heterogeneous	1536	HP_0001425	111	115	21	34	FALSE	I				
28290464	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB (OMIM #300481) gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA (OMIM #608508), NCF1 (OMIM #608512), NCF2 (OMIM #608515) and NCF4 (OMIM #601488) genes encoding p22(phox), p47(phox), p67(phox) and p40(phox), respectively.	NCF1	heterogeneous	653361	HP_0001425	258	262	21	34	FALSE	I				
28678915	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA, NCF1, NCF2, or NCF4 genes encoding p22(phox) , p47(phox) , p67(phox) , and p40(phox) , respectively.	CYBA	autosomal recessive	1535	HP_0000007	222	226	161	180	TRUE	C				
26835907	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA, NCF1, NCF2, or NCF4 genes encoding p22(phox) , p47(phox) , p67(phox) , and p40(phox) , respectively.	NCF1	autosomal recessive	653361	HP_0000007	228	232	161	180	TRUE	C				
27799525	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA, NCF1, NCF2, or NCF4 genes encoding p22(phox) , p47(phox) , p67(phox) , and p40(phox) , respectively.	NCF4	autosomal recessive	4689	HP_0000007	243	247	161	180	TRUE	C				
28444220	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA, NCF1, NCF2, or NCF4 genes encoding p22(phox) , p47(phox) , p67(phox) , and p40(phox) , respectively.	CYBA	heterogeneous	1535	HP_0001425	222	226	21	34	FALSE	I				
29739933	CGD is a genetically heterogeneous disease with an X-linked recessive (XR-CGD) form caused by mutations in the CYBB gene encoding the gp91(phox) protein, and an autosomal recessive (AR-CGD) form caused by mutations in the CYBA, NCF1, NCF2, or NCF4 genes encoding p22(phox) , p47(phox) , p67(phox) , and p40(phox) , respectively.	NCF4	heterogeneous	4689	HP_0001425	243	247	21	34	FALSE	I				
25666713	Characteristic findings among all forms of SRP include short horizontal ribs, short limbs and polydactyly.	SRP	short limbs	10911	HP_0009826	43	46	78	89	FALSE	U	Ug3			
29945888	Characteristic findings among all forms of SRP include short horizontal ribs, short limbs and polydactyly.	SRP	polydactyly	10911	HP_0010442	43	46	94	105	FALSE	U	Ug3			
29901133	Charcot-Marie-Tooth disease type 1A (CMT1A) is the most common inherited motor and sensory neuropathy, and is caused by duplication of <i>PMP22</i>, alterations of which are a characteristic feature of demyelination.	type	neuropathy	6445	HP_0009830	28	32	91	101	FALSE	U	Ug5			
30613837	Charcot-Marie-Tooth disease type 4B2 with early-onset glaucoma (CMT4B2, OMIM 604563) is a genetically-heterogeneous childhood-onset neuromuscular disorder.	CMT4B2	heterogeneous	81846	HP_0001425	64	70	102	115	TRUE	U	Ug3			
29844572	Charcot-Marie-Tooth disease type 4B2 with early-onset glaucoma (CMT4B2, OMIM 604563) is a genetically-heterogeneous childhood-onset neuromuscular disorder.	MIM	glaucoma	9788	HP_0000501	73	76	54	62	FALSE	U	Ug3			
29668979	Charcot-Marie-Tooth disease type 4B2 with early-onset glaucoma (CMT4B2, OMIM 604563) is a genetically-heterogeneous childhood-onset neuromuscular disorder.	MIM	heterogeneous	9788	HP_0001425	73	76	102	115	FALSE	U	Ug3			
30270440	CHD4 knockdown activates silenced TSGs, revealing their role for blunting colorectal cancer cell proliferation, invasion, and metastases.	TSG	cancer	57045	HP_0002664	34	37	85	91	FALSE	U	Ug5			
24463884	Chemical inhibition of epigenetic regulatory proteins BrdT and Brd4 is emerging as a promising therapeutic strategy in contraception, cancer, and heart disease.	Brd4	cancer	23476	HP_0002664	63	67	134	140	FALSE	I	Ug2			
28577975	Chemotherapy and radiation not only trigger cancer cell apoptosis but also damage stromal cells in the tumour microenvironment (TME), inducing a senescence-associated secretory phenotype (SASP) characterized by chronic secretion of diverse soluble factors.	damage	tumour	51438	HP_0002664	75	81	103	109	FALSE	U	Ug5			
26546829	Chemotherapy and radiation not only trigger cancer cell apoptosis but also damage stromal cells in the tumour microenvironment (TME), inducing a senescence-associated secretory phenotype (SASP) characterized by chronic secretion of diverse soluble factors.	type	tumour	6445	HP_0002664	182	186	103	109	FALSE	U	Ug5			
29454993	CHIME syndrome is a rare autosomal recessive neuroectodermal disorder associated with biallelic mutations in PIGL.	PIGL	autosomal recessive	9487	HP_0000007	109	113	25	44	TRUE	C				
24518672	CHIP plays a protective role in mouse models of neurodegenerative disease, and in humans, mutations in CHIP cause spinocerebellar ataxia autosomal recessive type 16 (SCAR16), a fatal neurodegenerative disease characterized by truncal and limb ataxia that results in gait instability.	type	autosomal recessive	6445	HP_0000007	157	161	137	156	TRUE	U	Ug5			
23064016	CHIP plays a protective role in mouse models of neurodegenerative disease, and in humans, mutations in CHIP cause spinocerebellar ataxia autosomal recessive type 16 (SCAR16), a fatal neurodegenerative disease characterized by truncal and limb ataxia that results in gait instability.	CHIP	autosomal recessive	10273	HP_0000007	0	4	137	156	TRUE	C				
30785686	CHK1, both at the mRNA and protein level, is highly expressed in medulloblastoma and elevated CHK1 expression in Group3 medulloblastoma is an adverse prognostic marker.	CHK1	medulloblastoma	1111	HP_0002885	0	4	65	80	FALSE	I				
30177679	Cis-eQTL was observed for several SNPs in blood/transformed fibroblasts but not in RCC tumor tissues.	RCC	tumor	7515	HP_0002664	83	86	87	92	FALSE	U	Ug3			
29844574	Citrin deficiency is an autosomal recessive metabolic disorder, which is caused by pathogenic mutations in the SLC25A13 gene on chromosome 7q21.3, as the causative gene that encodes the liver type aspartate/glutamate carrier isoform 2 (AGC2).	SLC25A13	autosomal recessive	10165	HP_0000007	111	119	24	43	TRUE	C				
28213671	Clear cell renal cell carcinoma (ccRCC) is an heterogeneous tumour at architectural, cellular and molecular level, a reason why the 2014 International Society of Urological Pathology consensus recommended wide sampling of RCC masses to include at least 1 block/cm of tumour together with perpendicular sections of the tumour/perinephric fat interface and the tumour/renal sinus interface.	fat	tumour	948	HP_0002664	337	340	60	66	FALSE	U	Ug5			
29757260	Clinical confirmation of our machine learned Bayesian networks will have significant impact on our understanding of the role of NRF1 as a valuable biomarker for breast cancer diagnosis and prognosis as well as provide strong rationale for future studies to develop NRF1 signaling-based therapeutics to target HER2+ breast cancer	NRF1	cancer	4779	HP_0002664	128	132	168	174	FALSE	I	Ug2			
29408916	Clinical features of affected individuals with LGD variants in NAA15 include variable levels of intellectual disability, delayed speech and motor milestones, and autism spectrum disorder.	NAA15	intellectual disability	80155	HP_0001249	63	68	96	119	TRUE	C				
